# * Simulation parameters: 
#    ** Frame errors   = 100
#    ** Noise seed     = 0
#    ** Info. bits (K) = 48600
#    ** Frame size (N) = 64800
#    ** Code rate  (R) = 0.75
#    ** Est. QKD Key Rate After Priv Amp = 0.666667
# -----------------||------------------------------------------------------||---------------------
# Event Probability||   Bit Error Rate (BER) and Frame Error Rate (FER)    ||  Global throughput  
#       (EP)       ||                                                      ||  and elapsed time   
# -----------------||------------------------------------------------------||---------------------
# -----------------||----------|----------|----------|----------|----------||----------|----------
#               EP ||      FRA |       BE |       FE |      BER |      FER ||  SIM_THR |    ET/RT 
#                  ||          |          |          |          |          ||   (Mb/s) | (hhmmss) 
# -----------------||----------|----------|----------|----------|----------||----------|----------

#
#Decoder_LDPC_BP_flooding_SPA
#
# LLR magnitude 1
            0.0000 ||       50 |        0 |        0 | 4.12e-07 | 2.00e-02 ||   10.516 | 00h00'00   
            0.0100 ||       50 |    24252 |       50 | 9.98e-03 | 1.00e+00 ||    0.433 | 00h00'05   
# LLR magnitude 1.25
            0.0000 ||       50 |        0 |        0 | 4.12e-07 | 2.00e-02 ||   10.777 | 00h00'00   
            0.0100 ||       50 |    24067 |       50 | 9.90e-03 | 1.00e+00 ||    0.436 | 00h00'05   
# LLR magnitude 1.5
            0.0000 ||       50 |        0 |        0 | 4.12e-07 | 2.00e-02 ||   10.312 | 00h00'00   
            0.0100 ||       50 |    24194 |       50 | 9.96e-03 | 1.00e+00 ||    0.434 | 00h00'05   
# LLR magnitude 1.75
            0.0000 ||       50 |        0 |        0 | 4.12e-07 | 2.00e-02 ||   10.869 | 00h00'00   
            0.0100 ||       50 |    24139 |       50 | 9.93e-03 | 1.00e+00 ||    0.437 | 00h00'05   
# LLR magnitude 2
            0.0000 ||       50 |        0 |        0 | 4.12e-07 | 2.00e-02 ||   10.822 | 00h00'00   
            0.0100 ||       50 |    24348 |       50 | 1.00e-02 | 1.00e+00 ||    0.423 | 00h00'05   
# LLR magnitude 4
