
#
#Decoder_LDPC_BP_flooding_Gallager_E
#
            0.0100 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    3.172 | 00h00'00   
            0.0150 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    2.443 | 00h00'00   
            0.0200 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    1.690 | 00h00'00   
            0.0250 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    1.226 | 00h00'01   
            0.0300 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.692 | 00h00'02   
            0.0350 ||       30 |    74013 |       30 | 5.08e-02 | 1.00e+00 ||    0.175 | 00h00'08   

#
#Decoder_LDPC_BP_flooding_Update_rule_MS_Q
#
            0.0100 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.511 | 00h00'02   
            0.0150 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.230 | 00h00'06   
            0.0200 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.153 | 00h00'09   
            0.0250 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.108 | 00h00'13   
            0.0300 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.097 | 00h00'14   
            0.0350 ||       30 |   177831 |       30 | 1.22e-01 | 1.00e+00 ||    0.032 | 00h00'46   

#
#Decoder_LDPC_BP_flooding_Update_rule_OMS_Q
#
            0.0100 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.468 | 00h00'03   
            0.0150 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.208 | 00h00'07   
            0.0200 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.138 | 00h00'10   
            0.0250 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.096 | 00h00'15   
            0.0300 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.086 | 00h00'16   
            0.0350 ||       30 |   177831 |       30 | 1.22e-01 | 1.00e+00 ||    0.028 | 00h00'51   

#
#Decoder_LDPC_BP_flooding_Update_rule_NMS_Q
#
            0.0100 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.446 | 00h00'03   
            0.0150 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.202 | 00h00'07   
            0.0200 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.135 | 00h00'10   
            0.0250 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.094 | 00h00'15   
            0.0300 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.089 | 00h00'16   
            0.0350 ||       30 |   177831 |       30 | 1.22e-01 | 1.00e+00 ||    0.027 | 00h00'53   

#
#Decoder_LDPC_BP_flooding_Update_rule_SPA_Q
#
            0.0100 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.513 | 00h00'02   
            0.0150 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.437 | 00h00'03   
            0.0200 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.355 | 00h00'04   
            0.0250 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.295 | 00h00'04   
            0.0300 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.248 | 00h00'05   
            0.0350 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.193 | 00h00'07   
            0.0400 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.144 | 00h00'10   
            0.0450 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.095 | 00h00'15   
            0.0500 ||       30 |    24372 |       15 | 1.67e-02 | 5.00e-01 ||    0.025 | 00h00'58   
            0.0550 ||       30 |    70610 |       30 | 4.84e-02 | 1.00e+00 ||    0.019 | 00h01'16   

#
#Decoder_LDPC_BP_flooding_Update_rule_LSPA_Q
#
            0.0100 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.421 | 00h00'03   
            0.0150 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.368 | 00h00'03   
            0.0200 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.301 | 00h00'04   
            0.0250 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.233 | 00h00'06   
            0.0300 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.197 | 00h00'07   
            0.0350 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.158 | 00h00'09   
            0.0400 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.117 | 00h00'12   
            0.0450 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.078 | 00h00'18   
            0.0500 ||       30 |    24373 |       15 | 1.67e-02 | 5.00e-01 ||    0.020 | 00h01'12   
            0.0550 ||       30 |    70610 |       30 | 4.84e-02 | 1.00e+00 ||    0.015 | 00h01'35   

#
#Decoder_LDPC_BP_flooding_Update_rule_AMS_min_Q
#
            0.0100 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.499 | 00h00'02   
            0.0150 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.230 | 00h00'06   
            0.0200 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.156 | 00h00'09   
            0.0250 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.109 | 00h00'13   
            0.0300 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.100 | 00h00'14   
            0.0350 ||       30 |   177831 |       30 | 1.22e-01 | 1.00e+00 ||    0.031 | 00h00'47   

#
#Decoder_LDPC_BP_flooding_Update_rule_AMS_min_star_linear2_Q
#
            0.0100 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.698 | 00h00'02   
            0.0150 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.595 | 00h00'02   
            0.0200 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.474 | 00h00'03   
            0.0250 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.383 | 00h00'03   
            0.0300 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.313 | 00h00'04   
            0.0350 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.246 | 00h00'05   
            0.0400 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.187 | 00h00'07   
            0.0450 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.124 | 00h00'11   
            0.0500 ||       30 |    29513 |       18 | 2.02e-02 | 6.00e-01 ||    0.031 | 00h00'46   
            0.0550 ||       30 |    71975 |       30 | 4.94e-02 | 1.00e+00 ||    0.026 | 00h00'56   

#
#Decoder_LDPC_BP_flooding_Update_rule_AMS_min_star_Q
#
            0.0100 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.503 | 00h00'02   
            0.0150 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.424 | 00h00'03   
            0.0200 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.348 | 00h00'04   
            0.0250 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.285 | 00h00'05   
            0.0300 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.239 | 00h00'06   
            0.0350 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.185 | 00h00'07   
            0.0400 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.140 | 00h00'10   
            0.0450 ||       30 |        0 |        0 | 6.86e-07 | 3.33e-02 ||    0.092 | 00h00'15   
            0.0500 ||       30 |    29407 |       18 | 2.02e-02 | 6.00e-01 ||    0.023 | 00h01'02   
            0.0550 ||       30 |    71653 |       30 | 4.91e-02 | 1.00e+00 ||    0.019 | 00h01'15   
