
#
#Decoder_LDPC_BP_flooding_Gallager_E
#
            0.0100 ||       30 |    27119 |       30 | 1.57e-02 | 1.00e+00 ||    0.146 | 00h00'11   

#
#Decoder_LDPC_BP_flooding_Update_rule_MS_Q
#
            0.0100 ||       30 |    15591 |       29 | 9.02e-03 | 9.67e-01 ||    0.045 | 00h00'38   
            0.0150 ||       30 |   117909 |       30 | 6.82e-02 | 1.00e+00 ||    0.045 | 00h00'38   

#
#Decoder_LDPC_BP_flooding_Update_rule_OMS_Q
#
            0.0100 ||       30 |    15591 |       29 | 9.02e-03 | 9.67e-01 ||    0.040 | 00h00'43   
            0.0150 ||       30 |   117909 |       30 | 6.82e-02 | 1.00e+00 ||    0.040 | 00h00'43   

#
#Decoder_LDPC_BP_flooding_Update_rule_NMS_Q
#
            0.0100 ||       30 |    15591 |       29 | 9.02e-03 | 9.67e-01 ||    0.040 | 00h00'43   
            0.0150 ||       30 |   117909 |       30 | 6.82e-02 | 1.00e+00 ||    0.040 | 00h00'43   

#
#Decoder_LDPC_BP_flooding_Update_rule_SPA_Q
#
            0.0100 ||       30 |     3217 |       10 | 1.86e-03 | 3.33e-01 ||    0.057 | 00h00'30   
            0.0150 ||       30 |    24914 |       30 | 1.44e-02 | 1.00e+00 ||    0.028 | 00h01'02   

#
#Decoder_LDPC_BP_flooding_Update_rule_LSPA_Q
#
            0.0100 ||       30 |     3217 |       10 | 1.86e-03 | 3.33e-01 ||    0.044 | 00h00'39   
            0.0150 ||       30 |    24914 |       30 | 1.44e-02 | 1.00e+00 ||    0.022 | 00h01'19   

#
#Decoder_LDPC_BP_flooding_Update_rule_AMS_min_Q
#
            0.0100 ||       30 |    15591 |       29 | 9.02e-03 | 9.67e-01 ||    0.048 | 00h00'36   
            0.0150 ||       30 |   117909 |       30 | 6.82e-02 | 1.00e+00 ||    0.047 | 00h00'36   

#
#Decoder_LDPC_BP_flooding_Update_rule_AMS_min_star_linear2_Q
#
            0.0100 ||       30 |     3355 |        9 | 1.94e-03 | 3.00e-01 ||    0.078 | 00h00'22   
            0.0150 ||       30 |    25621 |       30 | 1.48e-02 | 1.00e+00 ||    0.040 | 00h00'43   

#
#Decoder_LDPC_BP_flooding_Update_rule_AMS_min_star_Q
#
            0.0100 ||       30 |     3352 |       10 | 1.94e-03 | 3.33e-01 ||    0.057 | 00h00'30   
            0.0150 ||       30 |    24966 |       30 | 1.44e-02 | 1.00e+00 ||    0.030 | 00h00'58   
