
#
#Decoder_LDPC_BP_flooding_Gallager_E
#
            0.0100 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    4.862 | 00h00'00   
            0.0150 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    3.691 | 00h00'00   
            0.0200 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    2.721 | 00h00'00   
            0.0250 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    1.975 | 00h00'00   
            0.0300 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    1.440 | 00h00'00   
            0.0350 ||       30 |     1821 |        7 | 5.11e-03 | 2.33e-01 ||    0.439 | 00h00'00   
            0.0400 ||       30 |    12672 |       30 | 3.56e-02 | 1.00e+00 ||    0.230 | 00h00'01   

#
#Decoder_LDPC_BP_flooding_Update_rule_NMS_Q
#
            0.0100 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.720 | 00h00'00   
            0.0150 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.487 | 00h00'00   
            0.0200 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.217 | 00h00'01   
            0.0250 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.204 | 00h00'01   
            0.0300 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.170 | 00h00'02   
            0.0350 ||       30 |     1369 |        3 | 3.84e-03 | 1.00e-01 ||    0.080 | 00h00'04   
            0.0400 ||       30 |    15195 |       21 | 4.26e-02 | 7.00e-01 ||    0.038 | 00h00'09   
            0.0450 ||       30 |    27698 |       28 | 7.77e-02 | 9.33e-01 ||    0.034 | 00h00'10   
            0.0500 ||       30 |    19808 |       30 | 5.56e-02 | 1.00e+00 ||    0.034 | 00h00'10   

#
#Decoder_LDPC_BP_flooding_Update_rule_SPA_Q
#
            0.0100 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.706 | 00h00'00   
            0.0150 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.575 | 00h00'00   
            0.0200 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.490 | 00h00'00   
            0.0250 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.414 | 00h00'00   
            0.0300 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.350 | 00h00'01   
            0.0350 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.274 | 00h00'01   
            0.0400 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.207 | 00h00'01   
            0.0450 ||       30 |        0 |        0 | 2.81e-06 | 3.33e-02 ||    0.130 | 00h00'02   
            0.0500 ||       30 |     3824 |       10 | 1.07e-02 | 3.33e-01 ||    0.043 | 00h00'08   
            0.0550 ||       30 |    11873 |       26 | 3.33e-02 | 8.67e-01 ||    0.026 | 00h00'13   
